evento_id,entidade_id,data_evento,split,elegivel_downstream
80562,cca3071e3e9bb7d12640c9fbe2301306,2018-06-05 22:19:57,test,True
80563,fa1c13f2614d7b5c4749cbc52fecda94,2018-06-25 12:01:55,test,True
80564,186cdd1b2df32caa72cfb410bba768d3,2018-07-14 13:41:00,test,True
80565,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-03-17 19:19:47,train,True
80566,1b4c3a6f53068f0b6944d2d005c9fc89,2018-02-23 08:42:54,train,True
80567,7a67c85e85bb2ce8582c35f2203ad736,2017-07-15 17:37:28,train,True
80568,1f2eebc0e970fd3c463e4f5d9652687a,2018-08-09 16:06:19,test,False
80569,128639473a139ac0f3e5f5ade55873a5,2018-01-13 10:51:25,train,True
80570,5b67882648febfb6e1225e6ad7164f6b,2018-07-26 07:30:43,test,True
80571,750303a20e9c56b2a6bc45cdce0b897d,2018-05-27 14:04:27,val,True
80572,f8db351d8c4c4c22c6835c19a46f01b0,2017-12-08 10:05:36,train,True
80573,850f4f8af5ea87287ac68de36e29107f,2017-11-24 14:44:25,train,True
80574,b494891378bd8f4560abe576c52deacd,2018-08-14 19:48:58,test,True
80575,503c1de08ae81a2d86f17951b204db55,2017-10-08 23:18:53,train,True
80576,76d64c4aca3a7baf218bf93ef7fa768d,2018-08-22 10:56:35,test,True
80577,455f46ef09a9e45667e2981df84b5cc2,2018-08-07 19:13:51,test,True
80578,e9779976487b77c6d4ac45f75ec7afe9,2018-03-20 19:12:25,train,True
80579,213b25e6f54661939f11710a6fddb871,2018-04-25 22:01:49,val,True
80580,d91fb3b7d041e83b64a00a3edfb37e4f,2018-05-14 17:14:12,val,True
80581,835f0f7810c76831d6c7d24c7a646d4d,2017-07-31 09:08:39,train,True
80582,522620dcb18a6b31cd7bdf73665113a9,2017-03-27 20:29:59,train,True
80583,6560211a19b47992c3666cc44a7e94c0,2018-02-28 21:37:34,train,True
80584,92eb0f42c21942b6552362b9b114707d,2017-04-06 11:32:08,train,True
80585,8def3db7f272735afb2ecd03aeca09a7,2018-07-30 08:36:51,test,True
80586,ec4608a1f76453166bb312b2968aeaf4,2017-06-27 22:47:22,train,True
80587,4869f7a5dfa277a7dca6462dcf3b52b2,2017-09-05 14:48:14,train,True
80588,382229d1e840115ffe3dbf5ff460e417,2018-04-25 18:49:06,val,True
80589,1835b56ce799e6a4dc4eddc053f04066,2018-07-23 02:44:13,test,True
80590,76d5af76d0271110f9af36c92573f765,2017-01-18 00:31:51,train,True
80591,1f50f920176fa81dab994f9023523100,2018-07-12 10:38:07,test,True
80592,1f50f920176fa81dab994f9023523100,2018-07-12 10:38:07,test,True
80593,b2ba3715d723d245138f291a6fe42594,2017-05-30 22:46:05,train,True
80594,4c2b230173bb36f9b240f2b8ac11786e,2017-07-28 02:13:47,train,True
80595,42b729f859728f5079499127a9c2ef37,2018-03-05 12:29:59,train,True
80596,42b729f859728f5079499127a9c2ef37,2018-03-05 12:29:59,train,True
80597,ba143b05f0110f0dc71ad71b4466ce92,2018-04-29 16:38:27,val,True
80598,77a515caa36327151d1cc6c32a9f00e1,2018-06-29 21:56:38,test,True
80599,8bdd8e3fd58bafa48af76b2c5fd71974,2018-05-04 18:45:04,val,True
80600,4559697a8f7e637227c2eeaed843baff,2018-03-15 15:03:09,train,True
80601,7a67c85e85bb2ce8582c35f2203ad736,2017-06-28 15:57:58,train,True
80602,e7df4cd29ab5abab70fb0783ddb53987,2018-08-19 20:46:26,test,True
80603,00ee68308b45bc5e2660cd833c3f81cc,2017-11-26 09:38:34,train,True
80604,ceaec5548eefc6e23e6607c5435102e7,2018-03-20 19:03:03,train,True
80605,e9bc59e7b60fc3063eb2290deda4cced,2017-10-09 16:58:37,train,True
80606,7040e82f899a04d1b434b795a43b4617,2017-11-17 15:33:05,train,True
80607,5dceca129747e92ff8ef7a997dc4f8ca,2017-05-06 14:07:21,train,True
80608,670c26e0f1bf8d0576271d5cfaec6d2b,2018-02-06 10:55:07,train,True
80609,94144541854e298c2d976cb893b81343,2017-05-15 16:31:43,train,True
80610,b94cc9f10ddc85e4ba73a6f7974e7101,2017-11-11 19:12:11,train,True
80611,160e4f13fd3a64b1b86807be88b5ffb0,2017-11-15 19:51:30,train,True
80612,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-03-31 20:51:18,train,True
80613,602044f2c16190c2c6e45eb35c2e21cb,2018-04-11 21:37:00,val,True
80614,acb6c2ca5c82411c1fdb88d5fd5eb95e,2017-03-10 17:33:50,train,True
80615,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2017-12-11 09:45:32,train,True
80616,955fee9216a65b617aa5c0531780ce60,2018-01-24 18:33:34,train,True
80617,271c58a1d139c45eaf3316107c6d3a3b,2018-08-01 13:18:49,test,True
80618,85d9eb9ddc5d00ca9336a2219c97bb13,2017-07-19 12:12:24,train,True
80619,33576ec5412fb5905d876f12f33bfde6,2017-09-24 12:14:05,train,True
80620,1835b56ce799e6a4dc4eddc053f04066,2018-06-04 10:08:07,val,True
80621,7a67c85e85bb2ce8582c35f2203ad736,2017-06-10 16:16:53,train,True
80622,855668e0971d4dfd7bef1b6a4133b41b,2017-10-10 13:09:01,train,True
80623,a7f13822ceb966b076af67121f87b063,2017-05-04 19:31:51,train,True
80624,4c2b230173bb36f9b240f2b8ac11786e,2018-02-22 22:01:07,train,True
80625,70bf57d811208f8923b41bbd499a67a4,2018-08-02 16:26:56,test,True
80626,f262cbc1c910c83959f849465454ddd3,2017-12-02 20:43:14,train,True
80627,f262cbc1c910c83959f849465454ddd3,2017-12-02 20:43:14,train,True
80628,2a261b5b644fa05f4f2700eb93544f2c,2018-05-09 08:16:08,val,True
80629,2a261b5b644fa05f4f2700eb93544f2c,2018-05-09 08:16:08,val,True
80630,080102cd0a76b09e0dcf55fcacc60e05,2018-04-29 15:52:00,val,True
80631,2379bdc3888025689a9deb7b141507d5,2018-01-31 16:57:52,train,True
80632,5f2684dab12e59f83bef73ae57724e45,2018-03-11 11:02:33,train,True
80633,da8622b14eb17ae2831f4ac5b9dab84a,2017-06-27 11:58:13,train,True
80634,dd7ddc04e1b6c2c614352b383efe2d36,2018-06-03 20:49:34,val,True
80635,37515688008a7a40ac93e3b2e4ab203f,2017-11-27 18:35:43,train,True
80636,c8b3445d737de6befde0c88ede534a5e,2018-02-02 15:38:04,train,True
80637,e9d99831abad74458942f21e16f33f92,2017-05-14 17:00:36,train,True
80638,e9d99831abad74458942f21e16f33f92,2017-05-14 17:00:36,train,True
80639,ea8482cd71df3c1969d7b9473ff13abc,2018-05-04 10:14:13,val,True
80640,97e4a63591ca439a2b8b7efd20e6e19e,2018-06-10 13:40:10,test,True
80641,e2c92f9c1c7746d899d18f2e158bbff7,2018-08-06 10:20:00,test,True
80642,8e4f041ff58e7845456d3482524014b3,2018-02-06 16:04:20,train,True
80643,544863df86ed3b78a04e0820d41430ee,2018-07-02 10:21:35,test,False
80644,f8db351d8c4c4c22c6835c19a46f01b0,2017-02-12 01:27:41,train,True
80645,cc419e0650a3c5ba77189a1882b7556a,2018-04-23 13:23:27,val,True
80646,1464afc72f696af775557a821c2e253f,2018-01-13 21:55:44,train,True
80647,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-08-05 16:00:18,train,True
80648,9e6229250fedbe05838fef417b74e7fb,2018-05-14 16:34:12,val,True
80649,d03698c2efd04a549382afa6623e27fb,2017-02-24 09:07:13,train,True
80650,218d46b86c1881d022bce9c68a7d4b15,2018-03-06 16:53:23,train,True
80651,43f8c9950d11ecd03a0304a49e010da6,2017-08-13 17:50:46,train,True
80652,e89c4adbe7b1d0819dbb636e16461cf1,2018-02-03 12:48:47,train,True
80653,42bde9fef835393bb8a8849cb6b7f245,2017-10-13 12:24:20,train,True
80654,42bde9fef835393bb8a8849cb6b7f245,2017-10-13 12:24:20,train,True
80655,00fc707aaaad2d31347cf883cd2dfe10,2018-02-04 09:10:24,train,True
80656,3d871de0142ce09b7081e2b9d1733cb1,2017-05-24 15:30:18,train,True
80657,3d871de0142ce09b7081e2b9d1733cb1,2017-05-24 15:30:18,train,True
80658,fa1c13f2614d7b5c4749cbc52fecda94,2017-04-22 13:44:23,train,True
80659,87142160b41353c4e5fca2360caf6f92,2018-06-07 18:08:25,test,True
80660,c826c40d7b19f62a09e2d7c5e7295ee2,2018-01-25 11:03:37,train,True
80661,710e3548e02bc1d2831dfc4f1b5b14d4,2018-02-12 12:37:37,train,True
80662,45213867cefbf2cd4c6177e10216a951,2017-05-24 09:16:40,train,True
80663,4a3ca9315b744ce9f8e9374361493884,2017-03-26 20:55:07,train,True
80664,1835b56ce799e6a4dc4eddc053f04066,2017-12-21 17:06:16,train,True
80665,febab0275244b9a49a623f0bd613ca2f,2017-06-11 15:57:53,train,True
80666,1da3aeb70d7989d1e6d9b0e887f97c23,2017-11-22 20:01:53,train,True
80667,7a67c85e85bb2ce8582c35f2203ad736,2017-05-24 23:13:52,train,True
80668,c8467937e403e76a8ee9f0ab13f6f5ef,2018-02-20 15:45:51,train,True
80669,6cd68b3ed6d59aaa9fece558ad360c0a,2017-06-11 20:03:06,train,True
80670,e89c4adbe7b1d0819dbb636e16461cf1,2018-01-15 14:41:21,train,True
80671,218d46b86c1881d022bce9c68a7d4b15,2017-11-28 15:53:33,train,True
80672,e5a38146df062edaf55c38afa99e42dc,2018-04-12 08:15:45,val,True
80673,688756f717c462a206ad854c5027a64a,2018-08-17 09:57:04,test,True
80674,7e26c750b4cb9f6766f58265ff9ebe95,2017-02-07 10:43:31,train,True
80675,7e26c750b4cb9f6766f58265ff9ebe95,2017-02-07 10:43:31,train,True
80676,7a241947449cc45dbfda4f9d0798d9d0,2018-03-08 16:13:44,train,True
80677,dbc22125167c298ef99da25668e1011f,2017-08-08 16:19:13,train,True
80678,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-19 14:08:57,val,True
80679,cee48807215b30a12ca2ca10ffb5f250,2018-05-18 19:56:54,val,True
80680,d2374cbcbb3ca4ab1086534108cc3ab7,2017-08-28 08:26:30,train,True
80681,f262cbc1c910c83959f849465454ddd3,2018-02-18 22:25:19,train,True
80682,1e8b33f18b4f7598d87f5cbee2282cc2,2018-05-20 19:46:42,val,True
80683,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-22 17:42:15,train,True
80684,1da366cade6d8276e7d8beea7af5d4bf,2017-03-06 22:21:02,train,True
80685,1a3df491d1c4f1589fc2b934ada68bf2,2017-07-13 00:06:19,train,True
80686,8b321bb669392f5163d04c59e235e066,2018-03-12 23:42:04,train,True
80687,615c3462099ffa940d37b17dfda19594,2018-06-21 12:07:18,test,True
80688,76d5af76d0271110f9af36c92573f765,2018-03-30 16:20:22,train,True
80689,8ff1a9df749e454105c55cda13e79143,2018-03-30 16:20:22,train,True
80690,1a3df491d1c4f1589fc2b934ada68bf2,2018-03-29 14:04:05,train,True
80691,4a3ca9315b744ce9f8e9374361493884,2017-11-08 16:19:34,train,True
80692,4a3ca9315b744ce9f8e9374361493884,2017-11-08 16:19:34,train,True
80693,4a3ca9315b744ce9f8e9374361493884,2017-11-08 16:19:34,train,True
80694,4a3ca9315b744ce9f8e9374361493884,2017-11-08 16:19:34,train,True
80695,4a3ca9315b744ce9f8e9374361493884,2017-11-08 16:19:34,train,True
80696,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-06-05 18:44:05,train,True
80697,dbc22125167c298ef99da25668e1011f,2018-06-07 21:49:18,test,True
80698,06a2c3af7b3aee5d69171b0e14f0ee87,2018-06-11 12:34:45,test,True
80699,6a8b085f816a1f75f92dbac6eb545f8f,2017-10-16 13:43:45,train,True
80700,48436dade18ac8b2bce089ec2a041202,2017-06-13 15:17:06,train,True
80701,7c67e1448b00f6e969d365cea6b010ab,2017-11-19 12:41:55,train,True
80702,6560211a19b47992c3666cc44a7e94c0,2018-02-16 19:52:59,train,True
80703,128639473a139ac0f3e5f5ade55873a5,2017-07-07 14:35:52,train,True
80704,e067ad2c1c0b48758eb1b5228bcf7a68,2018-06-16 10:43:52,test,True
80705,13511db12ac61e2f89c53b72a944a60b,2018-05-18 15:29:45,val,True
80706,b90e891671cffd9557f33a97dc523645,2018-01-22 11:21:10,train,True
80707,955fee9216a65b617aa5c0531780ce60,2018-02-05 19:59:57,train,True
80708,41b39e28db005d9731d9d485a83b4c38,2017-01-27 14:59:17,train,True
80709,0b09101900100c0e9d312861fad5a1b9,2017-01-27 14:59:17,train,False
80710,8160255418d5aaa7dbdc9f4c64ebda44,2018-02-26 10:53:07,train,True
80711,6560211a19b47992c3666cc44a7e94c0,2018-06-07 13:17:32,test,True
80712,8fbd63429be6d3e5e6d1a709b6464802,2018-04-22 22:23:40,val,True
80713,4b9750c8ad28220fe6702d4ecb7c898f,2018-07-19 13:20:43,test,True
80714,6560211a19b47992c3666cc44a7e94c0,2018-01-03 22:25:41,train,True
80715,750303a20e9c56b2a6bc45cdce0b897d,2017-12-29 10:44:38,train,True
80716,218d46b86c1881d022bce9c68a7d4b15,2017-11-28 19:46:33,train,True
80717,4830e40640734fc1c52cd21127c341d4,2018-06-12 12:08:12,test,True
80718,ca7c6bd577e559472af1c699de9e764e,2018-04-04 11:20:21,train,True
80719,1835b56ce799e6a4dc4eddc053f04066,2017-10-06 14:00:56,train,True
80720,1835b56ce799e6a4dc4eddc053f04066,2017-10-06 14:00:56,train,True
80721,fe2032dab1a61af8794248c8196565c9,2018-02-04 02:24:39,train,True
80722,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-16 07:34:43,train,True
80723,bb7a14e229b1c95156719c3d9552eeee,2017-10-09 08:49:32,train,True
80724,cc419e0650a3c5ba77189a1882b7556a,2018-05-17 17:34:16,val,True
80725,e62b2d6ac10570a035a30bafcf01d263,2018-01-24 15:15:26,train,True
80726,fad44952713764836814be105382aee5,2018-08-09 14:08:38,test,True
80727,cc419e0650a3c5ba77189a1882b7556a,2017-08-14 21:59:30,train,True
80728,5656537e588803a555b8eb41f07a944b,2018-01-06 21:54:20,train,True
80729,cc419e0650a3c5ba77189a1882b7556a,2017-06-23 11:35:41,train,True
80730,640e21a7d01df7614a3b4923e990d40c,2018-06-18 11:25:56,test,True
80731,259f7b5e6e482c230e5bfaa670b6bb8f,2017-11-24 23:45:24,train,True
80732,fa40cc5b934574b62717c68f3d678b6d,2017-07-19 12:44:05,train,True
80733,41b39e28db005d9731d9d485a83b4c38,2017-10-26 10:34:02,train,True
80734,0bae85eb84b9fb3bd773911e89288d54,2018-03-26 16:02:09,train,True
80735,1f50f920176fa81dab994f9023523100,2018-07-02 16:50:03,test,True
80736,2138ccb85b11a4ec1e37afbd1c8eda1f,2018-01-15 09:47:18,train,True
80737,f3b80352b986ab4d1057a4b724be19d0,2018-07-20 13:13:57,test,True
80738,4e922959ae960d389249c378d1c939f5,2017-05-16 13:42:51,train,True
80739,640e21a7d01df7614a3b4923e990d40c,2018-08-02 21:24:24,test,True
80740,318f287a62ab7ac10b703ac37435a231,2017-11-22 12:50:57,train,True
80741,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-20 18:05:31,train,True
80742,56642bcb79900e777d68e91915cb4267,2017-04-05 11:10:40,train,True
80743,7ad32824caee82087b3e2e5f33b1bf32,2018-06-17 17:28:29,test,True
80744,218d46b86c1881d022bce9c68a7d4b15,2017-09-27 07:10:37,train,True
80745,6df688df543f90e9b38f4319e75a9d88,2017-07-02 15:05:31,train,True
80746,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2018-04-04 11:19:17,train,True
80747,633ecdf879b94b5337cca303328e4a25,2017-09-15 11:59:48,train,True
80748,b127efdabeffb5d559349c7b172eb75d,2017-04-19 17:57:46,train,True
80749,da8622b14eb17ae2831f4ac5b9dab84a,2018-01-25 00:08:19,train,True
80750,8160255418d5aaa7dbdc9f4c64ebda44,2018-05-03 17:40:02,val,True
80751,4a3ca9315b744ce9f8e9374361493884,2018-03-22 11:48:47,train,True
80752,4a3ca9315b744ce9f8e9374361493884,2018-03-22 11:48:47,train,True
80753,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-25 00:08:10,train,True
80754,01fdefa7697d26ad920e9e0346d4bd1b,2017-05-22 10:03:07,train,True
80755,4da0e408c99d2fdc2126dc9fce518060,2017-06-15 10:28:59,train,True
80756,cc419e0650a3c5ba77189a1882b7556a,2017-07-30 03:06:35,train,True
80757,6cd68b3ed6d59aaa9fece558ad360c0a,2018-01-12 20:57:57,train,True
80758,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-06-08 16:46:35,train,True
80759,7a67c85e85bb2ce8582c35f2203ad736,2017-05-09 18:31:27,train,True
80760,7a67c85e85bb2ce8582c35f2203ad736,2017-05-09 18:31:27,train,True
80761,f8db351d8c4c4c22c6835c19a46f01b0,2018-07-18 16:52:03,test,True
80762,77530e9772f57a62c906e1c21538ab82,2018-05-10 06:47:13,val,True
80763,77530e9772f57a62c906e1c21538ab82,2018-05-10 06:47:13,val,True
80764,87142160b41353c4e5fca2360caf6f92,2017-08-29 23:29:43,train,True
80765,17a053fcb14bd219540cbde0df490be0,2018-08-10 15:00:29,test,True
80766,17a053fcb14bd219540cbde0df490be0,2018-08-10 15:00:29,test,True
80767,70eea00b476a314817cefde4aad4f89a,2018-04-04 19:07:44,train,True
80768,391fc6631aebcf3004804e51b40bcf1e,2017-03-07 14:13:56,train,True
80769,ceaec5548eefc6e23e6607c5435102e7,2018-02-14 15:21:05,train,True
80770,c6bda72e4dbf5c5866b13cb1810c6d03,2018-01-24 20:25:18,train,True
80771,537eb890efff034a88679788b647c564,2018-05-07 15:01:20,val,True
80772,ccc4bbb5f32a6ab2b7066a4130f114e3,2018-03-22 17:50:39,train,True
80773,1d8dbc4f32378d715c717c1c1fc57bae,2017-11-09 16:02:26,train,True
80774,855668e0971d4dfd7bef1b6a4133b41b,2017-11-09 16:02:26,train,True
80775,855668e0971d4dfd7bef1b6a4133b41b,2017-11-09 16:02:26,train,True
80776,5a8e7d5003a1f221f9e1d6e411de7c23,2018-05-10 00:39:06,val,True
80777,5a8e7d5003a1f221f9e1d6e411de7c23,2018-05-10 00:39:06,val,True
80778,5dceca129747e92ff8ef7a997dc4f8ca,2017-10-09 21:24:15,train,True
80779,d12c926d74ceff0a90a21184466ce161,2017-03-29 11:44:01,train,True
80780,527801b552d0077ffd170872eb49683b,2018-04-20 16:29:38,val,True
80781,391fc6631aebcf3004804e51b40bcf1e,2018-04-30 12:31:24,val,True
80782,8b321bb669392f5163d04c59e235e066,2018-01-08 13:19:27,train,True
80783,1caf283236cd69af44cbc09a0a1e7d32,2018-06-10 18:01:28,test,True
80784,e5a3438891c0bfdb9394643f95273d8e,2017-12-22 16:39:59,train,True
80785,da8622b14eb17ae2831f4ac5b9dab84a,2017-07-14 13:33:14,train,True
80786,620c87c171fb2a6dd6e8bb4dec959fc6,2018-01-30 20:53:01,train,True
80787,76d5af76d0271110f9af36c92573f765,2018-01-31 02:13:53,train,True
80788,4a3ca9315b744ce9f8e9374361493884,2018-03-19 18:53:59,train,True
80789,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-19 21:30:49,train,True
80790,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-12-08 09:12:15,train,True
80791,7a67c85e85bb2ce8582c35f2203ad736,2017-08-17 08:24:50,train,True
80792,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-03-27 21:46:00,train,True
80793,89bc797e2e29667aa035d4368f9b7f92,2016-10-10 12:54:46,train,True
80794,900ba814c251a692506d7834c1218441,2018-04-21 21:18:23,val,True
80795,6562efe88ce0826a4ca4f189f03b4b84,2017-03-23 17:31:43,train,True
80796,6562efe88ce0826a4ca4f189f03b4b84,2017-03-23 17:31:43,train,True
80797,85d9eb9ddc5d00ca9336a2219c97bb13,2017-07-17 21:55:56,train,True
80798,1da3aeb70d7989d1e6d9b0e887f97c23,2018-04-19 06:43:15,val,True
80799,1025f0e2d44d7041d6cf58b6550e0bfa,2017-11-24 12:59:09,train,True
80800,6b9b80d53ba3676eafe60268a810b5a1,2017-08-28 20:36:01,train,True
80801,a3a38f4affed601eb87a97788c949667,2017-05-23 16:27:15,train,True
80802,06a2c3af7b3aee5d69171b0e14f0ee87,2018-06-06 16:53:47,test,True
80803,92eb0f42c21942b6552362b9b114707d,2018-04-18 00:25:00,val,True
80804,a1043bafd471dff536d0c462352beb48,2018-04-24 15:17:51,val,True
80805,7a67c85e85bb2ce8582c35f2203ad736,2017-06-27 12:00:57,train,True
80806,cc419e0650a3c5ba77189a1882b7556a,2018-06-16 13:05:00,test,True
80807,3f995f07c49d0d55a99d5c54957f7d81,2017-10-29 16:35:40,train,True
80808,dc4a0fc896dc34b0d5bfec8438291c80,2017-11-18 18:10:37,train,True
80809,cca3071e3e9bb7d12640c9fbe2301306,2018-01-18 13:21:16,train,True
80810,87142160b41353c4e5fca2360caf6f92,2017-12-04 16:13:06,train,True
80811,d921b68bf747894be13a97ae52b0f386,2018-08-11 11:52:08,test,True
80812,c53bcd3be457a342a97e39e5a9f0be22,2017-05-31 11:55:59,train,True
80813,5d0363b33554b373851fc1622e4d5f3c,2018-07-16 14:36:13,test,True
80814,d5c530f4884a75ae0dba9c148718d278,2017-11-24 23:02:40,train,True
80815,ca77545ca4d2dfd1431bf61334e2fa3c,2018-02-24 09:37:53,train,True
80816,e9bc59e7b60fc3063eb2290deda4cced,2018-07-27 13:06:00,test,True
80817,e9bc59e7b60fc3063eb2290deda4cced,2018-07-27 13:06:00,test,True
80818,13c2ed7698b3ca92dad49e849219da59,2018-08-02 12:06:05,test,True
80819,7a67c85e85bb2ce8582c35f2203ad736,2017-04-24 14:44:47,train,True
80820,7e93a43ef30c4f03f38b393420bc753a,2017-09-22 19:46:46,train,True
80821,10089e9f2fd0c668a8fd4e52e1698888,2017-03-12 17:35:58,train,True
80822,5a413ade68e8f8d93071a7f52a64cb9e,2018-08-14 14:33:45,test,True
80823,da8622b14eb17ae2831f4ac5b9dab84a,2018-08-09 20:25:37,test,True
80824,0241d4d5d36f10f80c644447315af0bd,2018-08-07 19:29:06,test,True
80825,620c87c171fb2a6dd6e8bb4dec959fc6,2018-02-07 13:50:27,train,True
80826,e067ad2c1c0b48758eb1b5228bcf7a68,2017-02-01 12:44:51,train,True
80827,7d13fca15225358621be4086e1eb0964,2018-07-28 10:11:59,test,True
80828,fa1c13f2614d7b5c4749cbc52fecda94,2018-08-13 12:43:23,test,True
80829,8d956fec2e4337affcb520f56fd8cbfd,2018-02-26 15:50:21,train,True
80830,cca3071e3e9bb7d12640c9fbe2301306,2017-06-23 23:45:09,train,True
80831,6560211a19b47992c3666cc44a7e94c0,2018-08-06 14:10:47,test,True
80832,b1ac6ea7895bc3dd6f0f6f4abbdd2821,2017-10-18 06:31:22,train,True
80833,2ff97219cb8622eaf3cd89b7d9c09824,2018-07-03 12:20:30,test,True
80834,391fc6631aebcf3004804e51b40bcf1e,2018-02-06 21:40:18,train,True
80835,391fc6631aebcf3004804e51b40bcf1e,2018-02-06 21:40:18,train,True
80836,b76dba6c951ab00dc4edf0a1aa88037e,2017-01-27 11:36:22,train,True
80837,7142540dd4c91e2237acb7e911c4eba2,2018-03-01 15:50:16,train,True
80838,a3a38f4affed601eb87a97788c949667,2017-03-30 12:28:45,train,True
80839,8160255418d5aaa7dbdc9f4c64ebda44,2017-12-27 12:17:44,train,True
80840,f7ba60f8c3f99e7ee4042fdef03b70c4,2018-08-21 09:37:38,test,True
80841,17e34d8224d27a541263c4c64b11a56b,2017-09-26 17:05:47,train,True
80842,ef506c96320abeedfb894c34db06f478,2017-03-22 13:04:35,train,True
80843,ef506c96320abeedfb894c34db06f478,2017-03-22 13:04:35,train,True
80844,1f50f920176fa81dab994f9023523100,2017-09-08 14:53:33,train,True
80845,9616352088dcf83a7c06637f4ebf1c80,2017-05-15 18:37:38,train,True
80846,2c9e548be18521d1c43cde1c582c6de8,2018-03-15 10:52:44,train,True
80847,b1aaae6b66ad3c40f54b389d7ea4bee0,2017-02-06 15:58:15,train,True
80848,4d6d651bd7684af3fffabd5f08d12e5a,2018-07-08 20:25:31,test,True
80849,53243585a1d6dc2643021fd1853d8905,2018-01-04 12:32:11,train,True
80850,8648b1e89e9b349e32d3741b30ec737e,2017-11-12 23:37:02,train,True
80851,8648b1e89e9b349e32d3741b30ec737e,2017-11-12 23:37:02,train,True
80852,e26901d5ab434ce92fd9b5c256820a4e,2017-04-13 12:11:39,train,True
80853,ac3508719a1d8f5b7614b798f70af136,2017-10-12 20:06:42,train,True
80854,2eb70248d66e0e3ef83659f71b244378,2018-07-12 13:43:12,test,True
80855,6d04126aba80df143fd038e711b8fd96,2017-09-08 14:49:36,train,False
80856,0241d4d5d36f10f80c644447315af0bd,2017-11-23 23:09:48,train,True
80857,0241d4d5d36f10f80c644447315af0bd,2017-11-23 23:09:48,train,True
80858,cc419e0650a3c5ba77189a1882b7556a,2017-11-29 20:06:44,train,True
80859,10076e5788b8ee532724bcd460baf762,2017-09-11 10:49:19,train,True
80860,679769a98cfcc6da877c8486ff1c13f3,2018-08-07 23:26:13,test,True
80861,4c18691b6037662be2df78a765d98ab5,2018-05-05 09:51:37,val,True
80862,4c18691b6037662be2df78a765d98ab5,2018-05-05 09:51:37,val,True
80863,4869f7a5dfa277a7dca6462dcf3b52b2,2017-11-23 13:35:20,train,True
80864,04308b1ee57b6625f47df1d56f00eedf,2018-03-10 11:47:38,train,True
80865,fa1a9dec3a9940c072684a46728bf1fc,2018-04-04 16:43:47,train,True
80866,6b9b80d53ba3676eafe60268a810b5a1,2017-03-20 14:20:30,train,True
80867,fe2032dab1a61af8794248c8196565c9,2018-05-21 20:48:37,val,True
80868,da8622b14eb17ae2831f4ac5b9dab84a,2018-05-22 16:12:00,val,True
80869,8160255418d5aaa7dbdc9f4c64ebda44,2017-11-24 09:46:06,train,True
80870,8fdca8e349553f99bc738833a62c8802,2016-10-06 12:51:54,train,True
80871,381c83fdca332ea6afd896da20bf6e4a,2018-01-22 11:04:08,train,True
80872,52d76513f0c4d97f3b99570e2c94ee31,2017-07-14 17:24:44,train,True
80873,d1c281d3ae149232351cd8c8cc885f0d,2017-12-04 17:59:38,train,True
80874,0c8380b62e38e8a1e6adbeba7eb9688c,2017-05-06 16:08:10,train,True
80875,0c8380b62e38e8a1e6adbeba7eb9688c,2017-05-06 16:08:10,train,True
80876,d2374cbcbb3ca4ab1086534108cc3ab7,2017-04-29 18:33:00,train,True
80877,d2374cbcbb3ca4ab1086534108cc3ab7,2017-04-29 18:33:00,train,True
80878,fc906263ca5083d09dce42fe02247800,2017-08-22 13:04:49,train,True
80879,218d46b86c1881d022bce9c68a7d4b15,2018-01-19 00:21:43,train,True
80880,d9cb0052a666de5308b32f32ad5f1b1c,2018-01-19 00:21:43,train,True
80881,218d46b86c1881d022bce9c68a7d4b15,2018-01-19 00:21:43,train,True
80882,04e38a233f726ef161074ab1c9b0399a,2018-01-19 18:07:37,train,True
80883,04e38a233f726ef161074ab1c9b0399a,2018-01-19 18:07:37,train,True
80884,1ca7077d890b907f89be8c954a02686a,2017-12-28 11:27:49,train,True
80885,323ce52b5b81df2cd804b017b7f09aa7,2018-03-03 16:29:40,train,True
80886,4a3ca9315b744ce9f8e9374361493884,2017-03-15 07:34:38,train,True
80887,446cc09cdbb130904da114e807dbec40,2018-03-06 12:22:00,train,True
80888,d20b021d3efdf267a402c402a48ea64b,2017-08-28 22:47:13,train,True
80889,d20b021d3efdf267a402c402a48ea64b,2017-08-28 22:47:13,train,True
80890,d20b021d3efdf267a402c402a48ea64b,2017-08-28 22:47:13,train,True
80891,4e7c18b98d84e05cbae3ff0ff03846c2,2017-05-12 20:43:44,train,True
80892,4e7c18b98d84e05cbae3ff0ff03846c2,2017-05-12 20:43:44,train,True
