evento_id,entidade_id,split,churn_rotulo,churn_baseline,risco_review_negativo_rotulo,risco_review_negativo_baseline,risco_atraso_entrega_rotulo,risco_atraso_entrega_baseline
60105,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,12.11111111111111,0.0,5.0,0.0,0.0
49001,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,11.578947368421053,0.0,5.0,0.0,0.0
90188,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,11.0,0.0,5.0,1.0,0.0
45866,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,10.476190476190476,0.0,5.0,0.0,0.0
78303,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,10.136363636363637,0.0,5.0,0.0,0.047619047619047616
78304,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,9.695652173913043,0.0,5.0,0.0,0.045454545454545456
77271,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,9.458333333333334,0.0,5.0,0.0,0.043478260869565216
77272,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,9.08,0.0,5.0,0.0,0.041666666666666664
111721,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,8.846153846153847,0.0,5.0,0.0,0.04
111722,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,8.518518518518519,0.0,5.0,0.0,0.038461538461538464
15499,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,8.214285714285714,0.0,5.0,0.0,0.037037037037037035
99384,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,8.0,0.0,5.0,0.0,0.03571428571428571
99385,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,7.733333333333333,0.0,5.0,0.0,0.034482758620689655
47542,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,7.516129032258065,0.0,5.0,0.0,0.03333333333333333
25398,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,7.3125,0.0,5.0,0.0,0.03225806451612903
25399,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,7.090909090909091,0.0,5.0,0.0,0.03125
463,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.882352941176471,0.0,5.0,0.0,0.030303030303030304
79937,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.742857142857143,0.0,5.0,0.0,0.029411764705882353
4273,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.555555555555555,0.0,5.0,0.0,0.02857142857142857
47272,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.486486486486487,0.0,5.0,0.0,0.027777777777777776
22780,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.552631578947368,1.0,5.0,1.0,0.02702702702702703
97503,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.564102564102564,0.0,5.0,0.0,0.02631578947368421
51641,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.5,0.0,5.0,0.0,0.05128205128205128
12783,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.365853658536586,0.0,5.0,0.0,0.05
12784,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.214285714285714,0.0,5.0,0.0,0.04878048780487805
46418,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.093023255813954,0.0,5.0,0.0,0.047619047619047616
110958,abcd2cb37d46c2c8fb1bf071c859fc5b,train,0.0,6.636363636363637,0.0,5.0,0.0,0.046511627906976744
66934,abcd2cb37d46c2c8fb1bf071c859fc5b,val,0.0,6.844444444444444,0.0,5.0,0.0,0.045454545454545456
12720,abcd2cb37d46c2c8fb1bf071c859fc5b,val,0.0,7.217391304347826,0.0,5.0,0.0,0.044444444444444446
47704,abcd2cb37d46c2c8fb1bf071c859fc5b,test,0.0,7.48936170212766,0.0,5.0,0.0,0.043478260869565216
107991,abcd2cb37d46c2c8fb1bf071c859fc5b,test,0.0,7.4375,0.0,5.0,0.0,0.0425531914893617
7964,abcd2cb37d46c2c8fb1bf071c859fc5b,test,0.0,7.63265306122449,0.0,5.0,0.0,0.041666666666666664
48119,abcd2cb37d46c2c8fb1bf071c859fc5b,test,0.0,8.04,0.0,5.0,0.0,0.04081632653061224
31327,abcd2cb37d46c2c8fb1bf071c859fc5b,test,,8.156862745098039,,5.0,,0.04
67110,abe021b01ba992245271b9aa422032df,train,1.0,4.962464354400159,1.0,5.0,0.0,0.08948106591865358
53023,abe021b01ba992245271b9aa422032df,train,1.0,93.0,,5.0,,0.0
27723,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,4.962464354400159,0.0,5.0,0.0,0.08948106591865358
37104,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,3.0,0.0,5.0,0.0,0.0
76174,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,2.0,0.0,5.0,0.0,0.0
41713,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,5.0,1.0,5.0,0.0,0.0
76628,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,5.5,0.0,4.0,0.0,0.0
41060,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,4.4,0.0,4.0,0.0,0.0
32328,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,4.5,0.0,4.0,0.0,0.0
42276,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,4.285714285714286,0.0,5.0,0.0,0.0
77765,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,5.5,0.0,5.0,0.0,0.0
60059,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,4.888888888888889,0.0,5.0,0.0,0.0
49637,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,6.7,0.0,5.0,0.0,0.0
9733,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.363636363636363,0.0,5.0,0.0,0.0
84622,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.333333333333334,0.0,5.0,0.0,0.0
107883,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,7.769230769230769,1.0,4.0,1.0,0.0
38948,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.0,0.0,4.0,0.0,0.0
63893,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,7.866666666666666,0.0,4.0,0.0,0.06666666666666667
26806,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.875,0.0,5.0,0.0,0.0625
59721,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.352941176470589,0.0,5.0,0.0,0.058823529411764705
48008,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.222222222222221,0.0,5.0,0.0,0.05555555555555555
67102,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.578947368421053,0.0,5.0,0.0,0.05263157894736842
54989,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.4,1.0,5.0,1.0,0.05
41182,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.142857142857142,,5.0,1.0,0.047619047619047616
39871,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,7.909090909090909,0.0,5.0,1.0,0.09090909090909091
80477,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,7.6521739130434785,0.0,5.0,0.0,0.13043478260869565
85373,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,8.083333333333334,0.0,5.0,0.0,0.16666666666666666
76130,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,7.8,1.0,5.0,,0.16
90777,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,7.653846153846154,0.0,5.0,0.0,0.15384615384615385
28416,abe42c5d03695b4257b5c6cbf4e6784e,train,0.0,7.481481481481482,0.0,5.0,0.0,0.15384615384615385
38255,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,7.714285714285714,1.0,5.0,0.0,0.14814814814814814
49326,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,7.517241379310345,0.0,5.0,0.0,0.14285714285714285
19505,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,7.266666666666667,0.0,5.0,0.0,0.13793103448275862
92180,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,7.064516129032258,0.0,5.0,0.0,0.13333333333333333
41914,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.875,1.0,5.0,1.0,0.12903225806451613
78748,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.696969696969697,0.0,5.0,0.0,0.125
52764,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.5588235294117645,0.0,5.0,0.0,0.15151515151515152
87345,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.514285714285714,1.0,5.0,1.0,0.14705882352941177
92289,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.361111111111111,0.0,5.0,0.0,0.14285714285714285
33240,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.243243243243243,0.0,5.0,0.0,0.16666666666666666
63351,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.2105263157894735,0.0,5.0,0.0,0.16216216216216217
55541,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.205128205128205,0.0,5.0,0.0,0.15789473684210525
19375,abe42c5d03695b4257b5c6cbf4e6784e,val,0.0,6.375,0.0,5.0,0.0,0.15384615384615385
58870,abe42c5d03695b4257b5c6cbf4e6784e,test,0.0,6.2926829268292686,0.0,5.0,0.0,0.15
39984,abe42c5d03695b4257b5c6cbf4e6784e,test,0.0,6.166666666666667,1.0,5.0,1.0,0.14634146341463414
42203,abe42c5d03695b4257b5c6cbf4e6784e,test,0.0,6.186046511627907,0.0,5.0,0.0,0.14285714285714285
4731,abe42c5d03695b4257b5c6cbf4e6784e,test,0.0,6.090909090909091,0.0,5.0,0.0,0.16279069767441862
81744,abe42c5d03695b4257b5c6cbf4e6784e,test,0.0,6.022222222222222,0.0,5.0,0.0,0.1590909090909091
45377,abe42c5d03695b4257b5c6cbf4e6784e,test,0.0,6.065217391304348,0.0,5.0,0.0,0.15555555555555556
37023,abe42c5d03695b4257b5c6cbf4e6784e,test,0.0,6.319148936170213,0.0,5.0,0.0,0.15217391304347827
29174,abe42c5d03695b4257b5c6cbf4e6784e,test,0.0,6.416666666666667,1.0,5.0,1.0,0.14893617021276595
51134,abe42c5d03695b4257b5c6cbf4e6784e,test,,6.408163265306122,,5.0,,0.14583333333333334
86591,ac137bac82ffa8548e62bd9d01d2a14f,train,1.0,4.962464354400159,,5.0,,0.08948106591865358
72321,ac1ed5fc15901fbc92920361eb4ab350,train,1.0,4.962464354400159,,5.0,,0.08948106591865358
13357,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.962464354400159,0.0,5.0,0.0,0.08948106591865358
61619,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.0,0.0,5.0,0.0,0.0
105396,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.0,0.0,5.0,0.0,0.0
75934,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.6666666666666665,0.0,5.0,0.0,0.0
18335,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.0,0.0,5.0,0.0,0.0
33764,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.8,0.0,5.0,0.0,0.0
49710,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.3333333333333335,0.0,5.0,0.0,0.0
18876,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.5714285714285716,0.0,5.0,0.0,0.0
80297,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.5,0.0,5.0,0.0,0.0
34136,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.666666666666667,0.0,5.0,0.0,0.0
105061,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.7,0.0,5.0,0.0,0.0
76853,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.2727272727272725,0.0,5.0,0.0,0.0
108227,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.0,0.0,5.0,0.0,0.0
81302,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.769230769230769,0.0,5.0,0.0,0.0
52523,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.428571428571429,0.0,5.0,0.0,0.0
7607,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.533333333333333,0.0,5.0,0.0,0.0
4659,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.3125,0.0,5.0,0.0,0.0
82618,ac3508719a1d8f5b7614b798f70af136,train,0.0,6.470588235294118,0.0,5.0,0.0,0.0
71236,ac3508719a1d8f5b7614b798f70af136,train,0.0,6.555555555555555,0.0,5.0,0.0,0.0
26718,ac3508719a1d8f5b7614b798f70af136,train,0.0,6.2105263157894735,0.0,5.0,0.0,0.0
40134,ac3508719a1d8f5b7614b798f70af136,train,0.0,6.1,0.0,5.0,0.0,0.0
22039,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.904761904761905,0.0,5.0,0.0,0.0
8982,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.636363636363637,0.0,5.0,0.0,0.0
4518,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.478260869565218,0.0,5.0,0.0,0.0
21139,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.25,0.0,5.0,0.0,0.0
64332,ac3508719a1d8f5b7614b798f70af136,train,0.0,5.04,0.0,5.0,0.0,0.0
25985,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.884615384615385,0.0,5.0,0.0,0.0
23774,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.703703703703703,0.0,5.0,0.0,0.0
40299,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.607142857142857,0.0,5.0,0.0,0.0
80853,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.448275862068965,0.0,5.0,0.0,0.0
28155,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.3,0.0,5.0,0.0,0.0
15374,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.161290322580645,0.0,5.0,0.0,0.0
69597,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.03125,0.0,5.0,0.0,0.0
66443,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.03030303030303,0.0,5.0,0.0,0.0
38709,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.9705882352941178,0.0,5.0,1.0,0.0
61439,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.114285714285714,0.0,5.0,0.0,0.0
732,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.222222222222222,1.0,5.0,0.0,0.027777777777777776
82917,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.1891891891891895,0.0,5.0,0.0,0.02702702702702703
24863,ac3508719a1d8f5b7614b798f70af136,train,0.0,4.078947368421052,0.0,5.0,0.0,0.02631578947368421
17369,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.9743589743589745,0.0,5.0,0.0,0.02564102564102564
4762,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.875,0.0,5.0,0.0,0.025
61141,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.7804878048780486,0.0,5.0,0.0,0.024390243902439025
67341,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.7857142857142856,0.0,5.0,0.0,0.023809523809523808
55616,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.7906976744186047,0.0,5.0,0.0,0.023255813953488372
21853,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.7045454545454546,0.0,5.0,0.0,0.022727272727272728
7205,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.6222222222222222,0.0,5.0,0.0,0.022222222222222223
34391,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.5434782608695654,0.0,5.0,0.0,0.021739130434782608
42560,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.4680851063829787,0.0,5.0,0.0,0.02127659574468085
19619,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.3958333333333335,0.0,5.0,0.0,0.020833333333333332
31010,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.326530612244898,0.0,5.0,0.0,0.02040816326530612
8429,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.28,0.0,5.0,0.0,0.02
104960,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.215686274509804,0.0,5.0,0.0,0.0196078431372549
23174,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.1538461538461537,0.0,5.0,0.0,0.019230769230769232
41958,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.0943396226415096,0.0,5.0,0.0,0.018867924528301886
36872,ac3508719a1d8f5b7614b798f70af136,train,0.0,3.037037037037037,0.0,5.0,0.0,0.018518518518518517
19990,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.981818181818182,0.0,5.0,0.0,0.01818181818181818
65376,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.9285714285714284,0.0,5.0,0.0,0.017857142857142856
65687,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.9298245614035086,0.0,5.0,0.0,0.017543859649122806
103120,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.913793103448276,0.0,5.0,0.0,0.017241379310344827
18676,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.864406779661017,0.0,5.0,0.0,0.01694915254237288
52638,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.8333333333333335,0.0,5.0,0.0,0.016666666666666666
15578,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.8524590163934427,,5.0,0.0,0.01639344262295082
71014,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.806451612903226,0.0,5.0,0.0,0.016129032258064516
36042,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.761904761904762,0.0,5.0,0.0,0.015873015873015872
1592,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.796875,0.0,5.0,0.0,0.015625
61174,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.753846153846154,0.0,5.0,0.0,0.015384615384615385
81623,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.712121212121212,0.0,5.0,0.0,0.015151515151515152
21468,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.671641791044776,0.0,5.0,0.0,0.014925373134328358
26633,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.661764705882353,0.0,5.0,0.0,0.014705882352941176
23155,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.753623188405797,0.0,5.0,0.0,0.014492753623188406
29716,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.7142857142857144,0.0,5.0,0.0,0.014285714285714285
34390,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.704225352112676,0.0,5.0,0.0,0.014084507042253521
6689,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.7222222222222223,1.0,5.0,0.0,0.013888888888888888
98562,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.6986301369863015,0.0,5.0,0.0,0.0136986301369863
33835,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.7162162162162162,0.0,5.0,0.0,0.013513513513513514
30773,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.68,1.0,5.0,,0.013333333333333334
41057,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.6447368421052633,1.0,5.0,,0.013157894736842105
41058,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.6103896103896105,0.0,5.0,0.0,0.013157894736842105
16235,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.58974358974359,0.0,5.0,0.0,0.013157894736842105
52886,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.5822784810126582,0.0,5.0,0.0,0.012987012987012988
83900,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.6125,0.0,5.0,0.0,0.01282051282051282
70670,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.6666666666666665,0.0,5.0,0.0,0.012658227848101266
63431,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.6707317073170733,,5.0,,0.0125
30042,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.6867469879518073,0.0,5.0,0.0,0.012345679012345678
92907,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.7738095238095237,0.0,5.0,0.0,0.012345679012345678
56859,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.776470588235294,0.0,5.0,0.0,0.012195121951219513
90366,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.86046511627907,0.0,5.0,0.0,0.012048192771084338
47447,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.8620689655172415,0.0,5.0,0.0,0.011904761904761904
109988,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.852272727272727,0.0,5.0,0.0,0.011764705882352941
9803,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.9213483146067416,0.0,5.0,0.0,0.011627906976744186
83470,ac3508719a1d8f5b7614b798f70af136,train,0.0,2.9555555555555557,0.0,5.0,0.0,0.011494252873563218
62241,ac3508719a1d8f5b7614b798f70af136,train,1.0,2.923076923076923,1.0,5.0,0.0,0.011363636363636364
104602,ac3508719a1d8f5b7614b798f70af136,val,0.0,3.2282608695652173,0.0,5.0,0.0,0.011235955056179775
72850,ac3508719a1d8f5b7614b798f70af136,val,0.0,3.204301075268817,0.0,5.0,0.0,0.011111111111111112
78865,ac3508719a1d8f5b7614b798f70af136,val,0.0,3.2872340425531914,0.0,5.0,0.0,0.01098901098901099
24046,ac3508719a1d8f5b7614b798f70af136,val,0.0,3.4842105263157896,0.0,5.0,0.0,0.010869565217391304
71985,ac3508719a1d8f5b7614b798f70af136,test,0.0,3.53125,0.0,5.0,0.0,0.010752688172043012
3101,ac3508719a1d8f5b7614b798f70af136,test,0.0,3.5257731958762886,0.0,5.0,0.0,0.010638297872340425
30094,ac3508719a1d8f5b7614b798f70af136,test,0.0,3.5510204081632653,0.0,5.0,0.0,0.010526315789473684
76119,ac3508719a1d8f5b7614b798f70af136,test,0.0,3.5353535353535355,0.0,5.0,0.0,0.010416666666666666
66177,ac3508719a1d8f5b7614b798f70af136,test,0.0,3.51,0.0,5.0,0.0,0.010309278350515464
2667,ac3508719a1d8f5b7614b798f70af136,test,0.0,3.702970297029703,0.0,5.0,1.0,0.01020408163265306
65596,ac3508719a1d8f5b7614b798f70af136,test,0.0,3.8333333333333335,0.0,5.0,1.0,0.010101010101010102
94739,ac3508719a1d8f5b7614b798f70af136,test,,3.8155339805825244,,5.0,,0.02
111248,ac51cac5e20d69ff485a54746488ef48,train,0.0,4.962464354400159,1.0,5.0,0.0,0.08948106591865358
65934,ac51cac5e20d69ff485a54746488ef48,train,0.0,8.0,0.0,5.0,0.0,0.0
67599,ac51cac5e20d69ff485a54746488ef48,train,1.0,6.5,,5.0,,0.0
69229,ac6417315ae5da8f9a38ee11de6f7780,train,1.0,4.962464354400159,0.0,5.0,0.0,0.08948106591865358
101656,ac6417315ae5da8f9a38ee11de6f7780,train,0.0,45.0,0.0,5.0,0.0,0.0
51161,ac6417315ae5da8f9a38ee11de6f7780,train,0.0,25.0,0.0,5.0,0.0,0.0
28837,ac6417315ae5da8f9a38ee11de6f7780,train,1.0,17.666666666666668,0.0,5.0,0.0,0.0
56934,ac6417315ae5da8f9a38ee11de6f7780,train,1.0,59.25,1.0,5.0,1.0,0.0
95094,ac6417315ae5da8f9a38ee11de6f7780,train,1.0,59.2,0.0,5.0,0.0,0.0
106350,ac6417315ae5da8f9a38ee11de6f7780,train,1.0,55.0,,5.0,,0.16666666666666666
24056,ac9b01377919cdbd2a1bbb8d5837c70b,test,,4.962464354400159,,5.0,,0.08948106591865358
10381,acadd4d36859671cb635527c6c977533,train,1.0,4.962464354400159,1.0,5.0,1.0,0.08948106591865358
68986,acadd4d36859671cb635527c6c977533,train,0.0,55.0,0.0,5.0,0.0,0.0
1307,acadd4d36859671cb635527c6c977533,train,0.0,33.0,0.0,5.0,0.0,0.5
98212,acadd4d36859671cb635527c6c977533,train,0.0,22.666666666666668,0.0,5.0,0.0,0.3333333333333333
22997,acadd4d36859671cb635527c6c977533,train,0.0,17.25,0.0,5.0,1.0,0.25
23273,acadd4d36859671cb635527c6c977533,train,0.0,18.4,0.0,5.0,0.0,0.2
50259,acadd4d36859671cb635527c6c977533,train,0.0,16.333333333333332,0.0,5.0,0.0,0.3333333333333333
33665,acadd4d36859671cb635527c6c977533,train,1.0,14.142857142857142,0.0,5.0,0.0,0.2857142857142857
4323,acadd4d36859671cb635527c6c977533,val,0.0,20.0,0.0,5.0,0.0,0.25
81985,acadd4d36859671cb635527c6c977533,val,1.0,18.11111111111111,0.0,5.0,0.0,0.2222222222222222
95480,acadd4d36859671cb635527c6c977533,test,0.0,20.0,0.0,5.0,0.0,0.2
10105,acadd4d36859671cb635527c6c977533,test,,20.90909090909091,,5.0,,0.18181818181818182
1474,acb6c2ca5c82411c1fdb88d5fd5eb95e,train,0.0,4.962464354400159,0.0,5.0,0.0,0.08948106591865358
51821,acb6c2ca5c82411c1fdb88d5fd5eb95e,train,0.0,16.0,0.0,4.0,0.0,0.0
44603,acb6c2ca5c82411c1fdb88d5fd5eb95e,train,0.0,8.5,0.0,4.0,0.0,0.0
35964,acb6c2ca5c82411c1fdb88d5fd5eb95e,train,0.0,6.666666666666667,0.0,5.0,0.0,0.0
80614,acb6c2ca5c82411c1fdb88d5fd5eb95e,train,1.0,5.25,0.0,5.0,0.0,0.0
33134,acb6c2ca5c82411c1fdb88d5fd5eb95e,train,1.0,82.0,1.0,5.0,0.0,0.0
18749,acb6c2ca5c82411c1fdb88d5fd5eb95e,test,0.0,78.83333333333333,1.0,5.0,0.0,0.0
18750,acb6c2ca5c82411c1fdb88d5fd5eb95e,test,0.0,67.57142857142857,1.0,5.0,0.0,0.0
95808,acb6c2ca5c82411c1fdb88d5fd5eb95e,test,0.0,62.125,0.0,5.0,0.0,0.0
2697,acb6c2ca5c82411c1fdb88d5fd5eb95e,test,0.0,56.888888888888886,0.0,5.0,0.0,0.0
60685,acb6c2ca5c82411c1fdb88d5fd5eb95e,test,1.0,52.8,,5.0,,0.0
58933,acce39e832338debb07b02385cde5967,val,1.0,4.962464354400159,0.0,5.0,0.0,0.08948106591865358
104177,acce39e832338debb07b02385cde5967,test,0.0,32.0,0.0,5.0,0.0,0.0
20681,acce39e832338debb07b02385cde5967,test,0.0,22.0,0.0,5.0,0.0,0.0
105013,acce39e832338debb07b02385cde5967,test,0.0,15.333333333333334,0.0,5.0,0.0,0.0
42622,acce39e832338debb07b02385cde5967,test,0.0,13.75,0.0,5.0,0.0,0.0
67768,acce39e832338debb07b02385cde5967,test,0.0,11.2,0.0,5.0,0.0,0.0
50030,acce39e832338debb07b02385cde5967,test,0.0,10.0,0.0,5.0,0.0,0.0
75460,acce39e832338debb07b02385cde5967,test,0.0,8.571428571428571,0.0,5.0,0.0,0.0
25987,acce39e832338debb07b02385cde5967,test,0.0,7.875,0.0,5.0,0.0,0.0
26118,acce39e832338debb07b02385cde5967,test,0.0,7.222222222222222,0.0,5.0,0.0,0.0
24071,acce39e832338debb07b02385cde5967,test,0.0,6.5,1.0,5.0,0.0,0.0
65442,acce39e832338debb07b02385cde5967,test,0.0,6.0,0.0,5.0,0.0,0.0
79836,acce39e832338debb07b02385cde5967,test,0.0,5.5,0.0,5.0,0.0,0.0
9495,acce39e832338debb07b02385cde5967,test,0.0,5.076923076923077,0.0,5.0,0.0,0.0
38180,acce39e832338debb07b02385cde5967,test,0.0,4.714285714285714,0.0,5.0,0.0,0.0
84621,acce39e832338debb07b02385cde5967,test,0.0,4.466666666666667,0.0,5.0,0.0,0.0
11422,acce39e832338debb07b02385cde5967,test,0.0,4.1875,0.0,5.0,0.0,0.0
110316,acce39e832338debb07b02385cde5967,test,0.0,4.0588235294117645,0.0,5.0,0.0,0.0
60978,acce39e832338debb07b02385cde5967,test,0.0,3.8333333333333335,0.0,5.0,0.0,0.0
